2018,03,29,15:09,장중,486500, 21500, 4.62%,465000,466500,486500,604000,466000,325500,211001,100489백만,
2018,03,30,14:14,장중,488500, 2500, 0.51%,486000,490000,492000,631000,476500,340500,125811,61119백만,
2018,03,30,16:10,장마감,487000, 1000, 0.21%,486000,490000,492000,631000,476500,340500,143532,69751백만,
